Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
956ccb85-bea0-30f9-af48-52f5dd95ff72,FRANCISCAN CHILDREN'S HOSPITAL & REHAB CENTER,30 WARREN STREET,BRIGHTON,MA,02135,42.33196,-71.020173,6172543800,0.0,70
d7b11827-25f2-350b-bcd8-939fc59851b0,BOSTON CHILDREN'S HOSPITAL,300 LONGWOOD AVENUE,BOSTON,MA,02115,42.33196,-71.020173,6177356000,0.0,2
5103c940-0c08-392f-95cd-446e0cea042a,SHRINERS' HOSPITAL FOR CHILDREN (THE),516 CAREW STREET,SPRINGFIELD,MA,01104,42.115454,-72.539978,4137872000,0.0,7
433c8aea-1ab2-374e-a879-7c6fd0d3c4e6,PCP3099,1 FITCHBURG ST,SOMERVILLE,MA,02143-2127,42.390445,-71.101033,617-930-6902,0.0,8
8df24b2c-33bc-3b40-9696-327ad4c96065,PCP8443,84 HUTTLESTON AVE,FAIRHAVEN,MA,02719-3140,41.633619,-70.871306,508-997-3600,0.0,27
06eff9e0-c5b4-39ed-8273-2f29cf5d3185,PCP10127,464 GRANITE AVE,MILTON,MA,02186-5625,42.241557,-71.082432,617-698-0998,0.0,29
031e6828-ff22-3d88-b123-fdd3f4df8dcb,PCP14610,279 MASSACHUSETTS AVE,ARLINGTON,MA,02474-8342,42.418721999999995,-71.163912,781-835-5017,0.0,73
966874de-c438-32e7-b720-8a798a7c80e5,PCP15183,89 ABBOTTSFORD RD,BROOKLINE,MA,02446-5871,42.323853,-71.142003,617-734-5042,0.0,50
d5ab6811-6a6f-363f-978a-17d2fd7a6550,PCP22039,49 HANCOCK ST,CAMBRIDGE,MA,02139-3188,42.376043,-71.11868,617-492-8393,0.0,33
b5224693-0819-3f63-9e94-ab96794d5ccc,PCP23079,FAMILY CONSULTANTS,SAGAMORE BEACH,MA,02562,41.782888,-70.5321,508-833-3800,0.0,38
0517fca3-9416-3b31-a5b0-4921fe5bf34b,PCP31575,2 CTR ST,GROVELAND,MA,01834-1001,42.7539,-71.015935,978-914-7733,0.0,99
6dc4576a-e9ae-3552-8f3f-d28a630c97f6,PCP32000,93 CONCORD AVE,BELMONT,MA,02478-4054,42.395317,-71.180284,978-337-1503,0.0,51
cfe3a28d-6e30-35e1-af49-25cbcdef2901,GEORGE J DUCACH DPM PC,1261 FURNACE BROOK PKWY,QUINCY,MA,02169-4721,42.261006,-71.008988,617-773-4300,0.0,42
93195fdb-9cd5-3268-93d9-6a08a3589049,PCP41806,875 MASSACHUSETTS AVE,CAMBRIDGE,MA,02139-3067,42.376043,-71.11868,617-864-8482,0.0,34
737ae7be-959b-3c7f-b998-de3c90996c38,PCP43589,103 GARLAND ST,EVERETT,MA,02149-5066,42.405938,-71.054649,617-389-6270,0.0,34
c4b1dab0-7e47-38c8-8dca-aa452cbaa4d9,PCP54282,204 LAFAYETTE ST,SALEM,MA,01970-4721,42.499248,-70.898204,978-887-9793,0.0,43
8868d7b7-e54b-3b60-b35e-c0913b04e497,PCP73092,90 CONCORD AVE,BELMONT,MA,02478-4046,42.395317,-71.180284,617-221-2656,0.0,35
06554ce1-b5ed-37f3-b3da-8493fc33b115,PCP94138,955 MAIN ST,WINCHESTER,MA,01890-1992,42.452752000000004,-71.144319,,0.0,35
8ba86aab-d837-3747-bd08-a88b3f9c2a45,PCP97883,2141 BOSTON RD,WILBRAHAM,MA,01095-1147,42.126883,-72.430952,,0.0,24
38e0b661-3b75-39d0-9623-dcf66dc08554,PCP99095,190 GROTON RD,AYER,MA,01432-1189,42.566573,-71.575135,,0.0,60
0e91e5af-ec87-3c7a-9766-7d425d331ac2,PCP109205,200 N MAIN ST,EAST LONGMEADOW,MA,01028-2353,42.062378,-72.498111,,0.0,10
8de13ae4-0690-388e-b0be-ebda7bbafc24,PCP114282,558 LINCOLN AVE,SAUGUS,MA,01906-3850,42.468432,-71.01394599999999,,0.0,31
9a6b5abc-68be-3ee9-a7d4-52f615318596,HIGHLAND SURGICAL ASSOCIATES LLC,100 HIGHLAND ST,MILTON,MA,02186-3801,42.241557,-71.082432,617-696-0660,0.0,11
352525e3-4ae0-3539-b88b-ce589be9b580,PCP121963,1101 BEACON ST,BROOKLINE,MA,02446-5515,42.323853,-71.142003,,0.0,33
1e8cb474-b1c2-3442-ab6b-2dc03d57a10b,COLDEN AND SEYMOUR EAR NOSE THROAT AND ALLERGY LLC,62 BROWN ST,HAVERHILL,MA,01830-6790,42.782945,-71.087436,978-521-0300,0.0,69
35558a5e-6757-3f02-bd34-f9a00e06cd25,PCP160646,150 CALIFORNIA ST,NEWTON,MA,02458-1005,42.331876,-71.208402,,0.0,32
b41f43a2-7b1c-3a74-ae87-c01f4431a99f,PCP164907,9 WARREN ST,RANDOLPH,MA,02368-4015,42.178993,-71.052654,,0.0,49
620d4a8a-ef3b-30c4-9c58-a409e8f3b7f1,POSTUM EYE CARE INC,13 MECHANIC ST,BELLINGHAM,MA,02019-9998,42.076682,-71.47449,508-657-1242,0.0,25
f3e48571-0cfd-3542-8a63-02c8da9e0179,ANGELS NEUROLOGICAL CENTERS,536 WASHINGTON ST,ABINGTON,MA,02351-2465,42.119966999999995,-70.957211,781-870-3773,0.0,28
bcae3323-016b-3c5b-ad6c-2649b3768695,PCP193254,1 WATER ST,HAVERHILL,MA,01830-6221,42.782945,-71.087436,978-374-3940,0.0,17
1a3625e3-aae0-305c-ae4b-ed26eaefa2b6,PCP193461,983 BENNINGTON ST,EAST BOSTON,MA,02128-1134,42.375541,-70.970646,,0.0,30
6b6e3359-cd17-3d26-ba37-248d9aa80763,PCP198892,100 GOULD RD,MONTEREY,MA,01245,42.186893,-73.223105,413-528-1804,0.0,6
43041259-03eb-340c-bf73-cf4170e5f521,SOUTH SHORE MEDICAL CENTER  INC.,51 PERFORMANCE DR,WEYMOUTH,MA,02189-3141,42.206676,-70.94584499999998,781-682-8000,0.0,27
e8fb611a-e8b1-3acb-abd1-e2ef7f57798d,BOSTON PAINCARE CENTER INC,200 BAKER AVE,CONCORD,MA,01742-2170,42.462911,-71.364496,781-996-6700,0.0,23
2075b030-1585-3772-8792-fa474af2c744,SOUTH SHORE WOMEN'S HEALTH  P.C.,689 BEDFORD ST,WHITMAN,MA,02382-1807,42.078974,-70.93939,781-447-4001,0.0,33
58663821-936b-34cc-9b26-8ec395418f76,LIFELONG THERAPEUTICS OT PLLC,99 NORUMBEGA RD,WESTON,MA,02493-2482,42.360502000000004,-71.303433,631-278-0665,0.0,39
52ac010c-5a9e-307e-a330-92238d8ccbc7,SPRINGFIELD ANESTHESIA SERVICE INC.,298 CAREW ST,SPRINGFIELD,MA,01104-2316,42.115454,-72.539978,413-794-1800,0.0,51
327c1266-0cfb-3967-b558-6b59e8389195,PCP254893,409 POND ST,BRAINTREE,MA,02184-6853,42.205416,-71.00216800000003,781-848-9978,0.0,16
23cd1876-e6bf-3793-b086-4d8c606f4560,PCP265058,150 YORK ST CLT PATIENT DEPT,STOUGHTON,MA,02072-1881,42.119006,-71.10365,781-297-1500,0.0,69
1248b93c-56ef-3c3a-adab-56eb2c991c4d,PCP267780,1234 BROADWAY,SOMERVILLE,MA,02144-1703,42.390445,-71.101033,617-547-3947,0.0,39
d65460f9-42a7-3db9-a454-e9771027f81f,ELIOT COMMUNITY HUMAN SERVICES  INC.,173 CHELSEA ST,EVERETT,MA,02149-4632,42.405938,-71.054649,781-388-6200,0.0,21
e93b17b9-4ec5-3f0a-aede-0f8b80d15fb7,STEWARD MEDICAL GROUP  INC,70 E ST,METHUEN,MA,01844-4597,42.742751,-71.178588,978-687-0156,0.0,45
015402d0-d042-30eb-8ded-cf7094334606,MASSACHUSETTS EYE AND EAR ASSOCIATES  INC,578 MAIN ST,MALDEN,MA,02148-3900,42.42938,-71.058706,781-321-6544,0.0,34
ca424203-bd79-3a84-bdb0-1144382a31f1,STEWARD MEDICAL GROUP  INC,324 MASSACHUSETTS AVE,LUNENBURG,MA,01462-1219,42.582607,-71.720464,978-582-4587,0.0,32
e66e619d-3f9c-380e-9a1e-ac2e1fd258de,THE GENERAL HOSPITAL CORPORATION,300 OCEAN AVE,REVERE,MA,02151-3675,42.421005,-70.99036,781-485-6060,0.0,15
d1274182-93d4-3f3c-96e3-c3ff3df9a2c3,HALLMARK HEALTH MEDICAL ASSOCIATES INC,1 CITY HALL PLZ,MELROSE,MA,02176-3149,42.455723,-71.05901899999999,781-662-4390,0.0,28
7bdd7bd6-d521-3b19-81b6-ce2ed80d9e74,SIGNATURE HEALTHCARE MEDICAL GROUP INC,360 BROCKTON AVE,ABINGTON,MA,02351-2186,42.119966999999995,-70.957211,781-878-1700,0.0,37
ca2eaac0-decd-3e6b-9306-da358c0fcbf5,MARATHON PHYSICAL THERAPY AND SPORTS MEDICINE  LLC,2 BELMONT ST,EASTON,MA,02334,42.040515,-71.109329,857-444-7026,0.0,62
903c4e22-78f4-36e7-b4f0-e4078fb8b63c,PERFORMANCE REHABILITATION OF WESTERN NEW ENGLAND LLC,11 CABOT RD,WOBURN,MA,01801-1003,42.488769,-71.154438,,0.0,26
becaf775-0041-30a7-9802-623266e93b53,PCP320227,84 NEWBURY ST,PEABODY,MA,01960-3806,42.534279,-70.969782,,0.0,40
e764656f-57d0-3a78-ad62-f2b8eec3e53f,PCP328860,2110 DORCHESTER AVE,DORCHESTER,MA,02124-5699,42.33196,-71.020173,617-698-0910,0.0,52
c2751801-8047-30ce-ba9b-72afebaae76a,UROLOGY CONSULTANTS OF NS,1 WALLACE BASHAW JR WAY,NEWBURYPORT,MA,01950,42.812358,-70.89109499999998,978-997-1400,0.0,35
a0a14713-50c4-3818-b0cb-8c2047f1458c,BAY STATE PHYSICAL THERAPY OF RANDOLPH PC,7 HERRING POND RD,CEDARVILLE,MA,02360-6903,41.888191,-70.59996600000002,508-833-5180,0.0,39
92819cdc-db9e-387e-8c4f-4b2b4e8b2e4f,SAINTS WALK-IN MEDICAL CENTER - URGENT CARE AND OCCUPATIONAL HEALTH,1230 BRIDGE STREET,LOWELL,MA,1850,42.6653405,-71.3038939,978-459-2273,0.0,1
0d1563c1-d56c-362e-9e3d-d74463ebbe0f,URGENT CARE MEDICAL CLINIC,629 PLEASANT STREET,BROCKTON,MA,2301,42.0892313,-71.04551,508-583-0010,0.0,4
0c127383-39c2-30f2-bd62-448ea6fe1385,FAMILY MEDICAL CENTER,210 WASHINGTON STREET,FAIRHAVEN,MA,2719,41.6420636,-70.8889896,508-992-5546,0.0,1
4e916854-3a59-3f17-bb16-7c406148d822,HANOVER FAMILY HEALTH AND URGENT CARE,1399 WASHINGTON STREET,HANOVER,MA,2339,42.144202,-70.844005,781-829-1000,0.0,2
a76bda1d-f42d-3046-b8c6-021f3db0a086,WALK IN AND PRIMARY CARE,808 MAIN STREET,WALTHAM,MA,2451,42.3760766,-71.242893,781-894-8200,0.0,2
7116c200-6663-3503-8314-1ee16845e5d3,SAINTS WALK-IN MEDICAL CENTER - URGENT CARE AND OCCUPATIONAL HEALTH,85 PARKHURST ROAD,CHELMSFORD,MA,1824,42.6257767,-71.3593401,978-458-6868,0.0,5
c63d0602-724d-3d74-958a-a31b1364eaef,HARVARD VANGUARD BRAINTREE PRACTICE URGENT CARE,111 GROSSMAN DRIVE,BRAINTREE,MA,2184,42.21004,-70.999539,781-849-1000,0.0,11
ff9474cb-cf9c-350a-a22b-b949ee9793cf,FAMILY CARE MEDICAL CENTER / URGENT CARE PHYSICIAN,1515 ALLEN STREET,SPRINGFIELD,MA,1118,42.0951927,-72.5094159,413-783-9114,0.0,5
f1313c7d-3148-335b-adc3-337f15567b82,WINCHESTER HOSPITAL FAMILY MEDICAL CENTER,500 SALEM STREET,WILMINGTON,MA,1887,42.5805281,-71.1438654,978-988-6105,0.0,3
e3f1676b-9b40-3544-af4e-17a06bbb98bb,CODMAN SQUARE HEALTH CENTER,637 WASHINGTON STREET,DORCHESTER,MA,2124,42.2894365,-71.0719941,617-825-9660,0.0,1
a43fb751-96fe-3496-8750-73f85651866d,CONCENTRA URGENT CARE - WILMINGTON,66B CONCORD STREET,WILMINGTON,MA,1887,42.5587666,-71.1368606,978-657-3826,0.0,1
b81688f5-bd0e-3c99-963f-860d3e90ab5d,URGENT CARE MEDICAL CLINIC,581 BOYLSTON STREET,BOSTON,MA,2116,42.3505548,-71.0766054,617-247-1400,0.0,4
6e62e63b-c39a-3211-99d8-8b8f0f06774e,GREAT BROOK VALLEY HEALTH CENTER,19 TACOMA STREET,WORCESTER,MA,1605,42.3023113,-71.7661395,508-852-1805,0.0,1
62fa9127-485f-3032-87cc-6576d91fec94,LAHEY CLINIC NORTHSHORE,1 ESSEX CENTER DRIVE,PEABODY,MA,1960,42.5369864,-70.9465423,978-538-4000,0.0,3
b60f8daf-0362-3c28-9b54-216e7f3e80bd,FALMOUTH HOSPITAL CLINIC AT BOURNE,1 TROWBRIDGE ROAD,BUZZARDS BAY,MA,2532,41.740785,-70.5980121,508-743-0322,0.0,2
d672f853-e2a5-324e-98fa-c6d5f8dfc255,WALTHAM URGENT CARE,9 HOPE AVENUE,WALTHAM,MA,2453,42.3700513,-71.2490152,617-243-5591,0.0,6
9b5f23f1-c387-3a77-9359-752d26d7f997,FAMILY DOCTORS,250 PARADISE ROAD,SWAMPSCOTT,MA,1907,42.47636,-70.9125322,781-596-4150,0.0,2
0f7f97f6-693c-3de9-8190-85feaf4632e2,CONCENTRA URGENT CARE - EAST BOSTON,1 HARBORSIDE DRIVE,EAST BOSTON,MA,2128,42.3634497,-71.0256963,617-568-6500,0.0,2
90cf148c-69ed-3d33-aa86-b509c6b0b25f,PROMPT CARE WALK-IN CLINIC,170 GOVERNORS AVENUE,MEDFORD,MA,2155,42.4259086,-71.1113649,781-306-6180,0.0,4
ac9ab77c-8124-3dff-9a77-b5bcdb538524,ADVANTAGE HOME HEALTH CARE SERVICES,1778 WASHINGTON STREET  SUITE 7B,STOUGHTON,MA,02072,42.119006,-71.10365,7814365071,0.0,16
945ee7a2-0a03-37b8-832f-2e9190ed5b15,FIDELIS HOSPICE,25 RAILROAD SQUARE  SUITE 501,HAVERHILL,MA,01832,42.782945,-71.087436,(978) 912-7842,0.0,2
39a9dcff-a84a-33f2-8f43-560d4c1c49ba,EMERSON REHABILITATION & TRANSITIONAL CARE UNIT,OLD ROAD TO NINE ACRE CORNER,WEST CONCORD,MA,01742,42.451857,-71.40317900000002,9782873620,0.0,1
2c80dc5e-fb57-31b0-bf5d-a51a3100962e,DEXTER HOUSE HEALTHCARE,120 MAIN STREET,MALDEN,MA,02148,42.42938,-71.058706,7813245600,0.0,1
2e24f5e4-1e9e-375e-8772-f0c7a5475b35,SAUGUS CENTER,266 LINCOLN AVENUE,SAUGUS,MA,01906,42.468432,-71.01394599999998,7812336830,0.0,1
d1c55b3f-aa6d-38a5-958d-d56af2feb656,JOHN ADAMS HEALTHCARE CENTER,211 FRANKLIN STREET,QUINCY,MA,02169,42.261006,-71.008988,6174790837,0.0,1
db417e63-b620-3652-848d-2d2f8955fd6c,LIFE CARE CENTER OF WILBRAHAM,2399 BOSTON ROAD,WILBRAHAM,MA,01095,42.132114,-72.438154,4135963111,0.0,1
8261a570-cb07-3fb4-af61-10141cfa6419,REHABILITATION & NURSING CENTER AT EVERETT (THE),289 ELM STREET,EVERETT,MA,02149,42.405938,-71.054649,6173876560,0.0,1
da7ebb87-3282-3b47-9585-c6acf35ac181,BAKER-KATZ SKILLED NURSING AND REHABILITATION CTR,194 BOARDMAN STREET,HAVERHILL,MA,01830,42.782945,-71.087436,9783735697,0.0,2
5f4dbf64-28e7-3a45-8481-51043915c14b,CAMPION HEALTH CENTER INC,319 CONCORD ROAD,WESTON,MA,02493,42.360502,-71.303433,7817884795,0.0,1
1beea8d0-4311-371a-91ec-30ee8cc7e767,BELMONT MANOR NURSING HOME  IN,34 AGASSIZ AVENUE,BELMONT,MA,02478,42.395317,-71.180284,6174891200,0.0,1
20ea25c8-e222-3134-9031-a6442007ddba,PARK AVENUE HEALTH CENTER,146 PARK AVENUE,ARLINGTON,MA,02174,42.418722,-71.163912,7816489530,0.0,2
4f662045-b40f-30dc-98de-223ef8784a46,ABERJONA NURSING CENTER  INC,184 SWANTON STREET,WINCHESTER,MA,01890,42.452752,-71.144319,7817299370,0.0,1
0167201e-4eeb-3190-a526-1429b0ce9429,BLACKSTONE NURSING HOME,8 BUTLER STREET,BLACKSTONE,MA,01504,42.039991,-71.53240600000002,5088835818,0.0,1
e614f313-5f18-38a7-b85d-07273f197d6a,COPLEY AT STOUGHTON NURSING CARE CENTER,380 SUMNER STREET,STOUGHTON,MA,02072,42.119006,-71.10365,7813412300,0.0,3
c65a5afe-9e72-3460-8d9f-047c8fe151bb,COLONY CENTER FOR HEALTH & REHABILITATION,277 WASHINGTON STREET,ABINGTON,MA,02351,42.119964,-70.957216,7818710200,0.0,1
0cdf803f-9635-3edb-9b3f-6e05c4e404c4,CARE ONE AT BROOKLINE,99 PARK STREET,BROOKLINE,MA,02146,42.323853,-71.142002,6177311050,0.0,1
350eba54-18c9-37ba-a7c4-c7eda12e3d24,BENJAMIN HEALTHCARE CENTER,120 FISHER AVENUE,BOSTON,MA,02120,42.33196,-71.020173,6177381500,0.0,1
6ff9090a-f904-3a7d-9e84-9fa507bed93b,COUNTRY CENTER FOR HEALTH & REHABILITATION,180 LOW STREET,NEWBURYPORT,MA,01950,42.812358,-70.89109499999998,9784655361,0.0,1
92bc13c6-3e4d-372a-b1ff-0fcf7d394e4f,STONEHEDGE HEALTH CARE CENTER,5 REDLANDS ROAD,W ROXBURY,MA,02132,42.375541,-70.970646,6173276325,0.0,2
